"Census Profile, 2021 Census of Population",,,,,,,,,,,,,,
,,,Quebec [Province],,,,,,,,,,,
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,43070,,8735,,34335,,1,,0.4,,1.5,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,697775,,259725,,438045,,15.7,,11.8,,19.7,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,102055,,53195,,48865,,2.3,,2.4,,2.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,46430,,18895,,27530,,1,,0.9,,1.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,13010,,7225,,5780,,0.3,,0.3,,0.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,5205,,3155,,2050,,0.1,,0.1,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,31410,,20760,,10650,,0.7,,0.9,,0.5,
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,6010,,3155,,2855,,0.1,,0.1,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,147350,,104880,,42465,,3.3,,4.7,,1.9,
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,126845,,95720,,31120,,2.9,,4.3,,1.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,7990,,1480,,6510,,0.2,,0.1,,0.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,10365,,6250,,4115,,0.2,,0.3,,0.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,2145,,1435,,710,,0,,0.1,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,665365,,588950,,76415,,15,,26.7,,3.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,27250,,14670,,12580,,0.6,,0.7,,0.6,
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,152450,,121715,,30735,,3.4,,5.5,,1.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,121270,,104235,,17035,,2.7,,4.7,,0.8,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,170,,65,,105,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,142000,,136435,,5570,,3.2,,6.2,,0.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,133660,,128555,,5100,,3,,5.8,,0.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,88560,,83270,,5290,,2,,3.8,,0.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,79190,,45870,,33320,,1.8,,2.1,,1.5,
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,51620,,26290,,25335,,1.2,,1.2,,1.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,27565,,19580,,7985,,0.6,,0.9,,0.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,387725,,74730,,312995,,8.7,,3.4,,14.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0,,0,,0,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,22615,,11045,,11565,,0.5,,0.5,,0.5,
Major field of study - Classification of Instructional Programs (CIP) 2021,    51. Health professions and related programs,178,352905,,58735,,294170,,8,,2.7,,13.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,    60. Health professions residency/fellowship programs,,730,,180,,550,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,    61. Medical residency/fellowship programs,,11475,,4765,,6710,,0.3,,0.2,,0.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Personal, protective and transportation services",,229120,,122320,,106800,,5.2,,5.5,,4.8,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    12. Culinary, entertainment, and personal services",,120395,,31320,,89075,,2.7,,1.4,,4,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    28. Military science, leadership and operational art",,280,,250,,30,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,    29. Military technologies and applied sciences,,900,,770,,125,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,    43. Security and protective services,,45820,,34595,,11230,,1,,1.6,,0.5,
Major field of study - Classification of Instructional Programs (CIP) 2021,    49. Transportation and materials moving,,61730,,55385,,6340,,1.4,,2.5,,0.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Other,179,1040,,290,,750,,0,,0,,0,
Location of study compared with province or territory of residence,Total - Location of study compared with province or territory of residence for the population aged 25 to 64 years in private households - 25% sample data,180,4434525,,2208755,,2225770,,100,,100,,100,
Location of study compared with province or territory of residence,"  No postsecondary certificate, diploma or degree",,1278015,,691975,,586035,,28.8,,31.3,,26.3,
Location of study compared with province or territory of residence,"  Postsecondary certificate, diploma or degree",181,3156515,,1516785,,1639730,,71.2,,68.7,,73.7,
Location of study compared with province or territory of residence,    Location of study inside Canada,,2742030,,1307625,,1434400,,61.8,,59.2,,64.4,
Location of study compared with province or territory of residence,      Same as province or territory of residence,,2625165,,1249755,,1375410,,59.2,,56.6,,61.8,
Location of study compared with province or territory of residence,      Different than province or territory of residence,,116855,,57870,,58990,,2.6,,2.6,,2.7,
Location of study compared with province or territory of residence,    Location of study outside Canada,182,414490,,209160,,205330,,9.3,,9.5,,9.2,
Location of study compared with province or territory of residence,      Americas,,81780,,40955,,40820,,1.8,,1.9,,1.8,
Location of study compared with province or territory of residence,        United States of America,,22720,,12785,,9930,,0.5,,0.6,,0.4,
Location of study compared with province or territory of residence,        Mexico,,9685,,4330,,5350,,0.2,,0.2,,0.2,
Location of study compared with province or territory of residence,        Cuba,,3325,,1770,,1555,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,        Haiti,,9100,,4860,,4245,,0.2,,0.2,,0.2,
Location of study compared with province or territory of residence,        Jamaica,,215,,125,,95,,0,,0,,0,
Location of study compared with province or territory of residence,        Brazil,,8640,,4105,,4540,,0.2,,0.2,,0.2,
Location of study compared with province or territory of residence,        Colombia,,11880,,5550,,6340,,0.3,,0.3,,0.3,
Location of study compared with province or territory of residence,        Peru,,3210,,1335,,1875,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,        Venezuela,95,3615,,1525,,2090,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,        Other locations of study in Americas,,9395,,4580,,4815,,0.2,,0.2,,0.2,
Location of study compared with province or territory of residence,      Europe,,138260,,74045,,64210,,3.1,,3.4,,2.9,
Location of study compared with province or territory of residence,        Belgium,,4415,,2385,,2030,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,        France,,77225,,43085,,34135,,1.7,,2,,1.5,
Location of study compared with province or territory of residence,        Germany,,2410,,1335,,1070,,0.1,,0.1,,0,
Location of study compared with province or territory of residence,        Netherlands,,935,,530,,415,,0,,0,,0,
Location of study compared with province or territory of residence,        Switzerland,,2520,,1425,,1090,,0.1,,0.1,,0,
Location of study compared with province or territory of residence,        Hungary,,370,,190,,180,,0,,0,,0,
Location of study compared with province or territory of residence,        Moldova,183,5245,,2500,,2750,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,        Poland,,1700,,620,,1080,,0,,0,,0,
Location of study compared with province or territory of residence,        Romania,,10370,,5330,,5040,,0.2,,0.2,,0.2,
Location of study compared with province or territory of residence,        Russian Federation,,5330,,2420,,2905,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,        Ukraine,,4615,,2105,,2510,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,        Ireland,96,465,,290,,175,,0,,0,,0,
Location of study compared with province or territory of residence,        United Kingdom,87,8955,,4885,,4070,,0.2,,0.2,,0.2,
Location of study compared with province or territory of residence,        Bosnia and Herzegovina,,715,,360,,360,,0,,0,,0,
Location of study compared with province or territory of residence,        Italy,,2330,,1345,,985,,0.1,,0.1,,0,
Location of study compared with province or territory of residence,        Serbia,86,345,,155,,180,,0,,0,,0,
Location of study compared with province or territory of residence,        Other locations of study in Europe,,10325,,5080,,5245,,0.2,,0.2,,0.2,
Location of study compared with province or territory of residence,      Africa,,95260,,49800,,45460,,2.1,,2.3,,2,
Location of study compared with province or territory of residence,        Nigeria,,1835,,955,,880,,0,,0,,0,
Location of study compared with province or territory of residence,        Algeria,,30560,,15715,,14850,,0.7,,0.7,,0.7,
Location of study compared with province or territory of residence,        Morocco,,19240,,9910,,9330,,0.4,,0.4,,0.4,
Location of study compared with province or territory of residence,        Tunisia,,10865,,6135,,4730,,0.2,,0.3,,0.2,
Location of study compared with province or territory of residence,        Egypt,,6245,,3170,,3075,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,"        South Africa, Republic of",,585,,290,,295,,0,,0,,0,
Location of study compared with province or territory of residence,        Other locations of study in Africa,,25925,,13620,,12310,,0.6,,0.6,,0.6,
Location of study compared with province or territory of residence,      Asia,,96865,,43055,,53805,,2.2,,1.9,,2.4,
Location of study compared with province or territory of residence,        Iran,88,9440,,4365,,5075,,0.2,,0.2,,0.2,
Location of study compared with province or territory of residence,        Iraq,,795,,380,,415,,0,,0,,0,
Location of study compared with province or territory of residence,        Israel,,1315,,650,,665,,0,,0,,0,
Location of study compared with province or territory of residence,        Lebanon,,9840,,4795,,5050,,0.2,,0.2,,0.2,
Location of study compared with province or territory of residence,        Syria,89,5960,,2795,,3165,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,        Turkey,,1210,,685,,525,,0,,0,,0,
Location of study compared with province or territory of residence,        China,90,20740,,9165,,11570,,0.5,,0.4,,0.5,
Location of study compared with province or territory of residence,        Taiwan,,665,,235,,430,,0,,0,,0,
Location of study compared with province or territory of residence,        Hong Kong,91,405,,170,,235,,0,,0,,0,
Location of study compared with province or territory of residence,        Japan,,1395,,435,,955,,0,,0,,0,
Location of study compared with province or territory of residence,"        Korea, South",92,2275,,820,,1450,,0.1,,0,,0.1,
Location of study compared with province or territory of residence,        Philippines,,14170,,4975,,9195,,0.3,,0.2,,0.4,
Location of study compared with province or territory of residence,        Viet Nam,,1730,,590,,1135,,0,,0,,0.1,
Location of study compared with province or territory of residence,        Bangladesh,,2530,,1315,,1215,,0.1,,0.1,,0.1,
Location of study compared with province or territory of residence,        Sri Lanka,,970,,410,,565,,0,,0,,0,
Location of study compared with province or territory of residence,        India,,13730,,6885,,6845,,0.3,,0.3,,0.3,
Location of study compared with province or territory of residence,        Pakistan,,2210,,1080,,1125,,0,,0,,0.1,
Location of study compared with province or territory of residence,        Other locations of study in Asia,,7490,,3285,,4205,,0.2,,0.1,,0.2,
Location of study compared with province or territory of residence,      Oceania,,2325,,1300,,1025,,0.1,,0.1,,0,
Location of study compared with province or territory of residence,        Australia,,1795,,1010,,785,,0,,0,,0,
Location of study compared with province or territory of residence,        New Zealand,,400,,215,,185,,0,,0,,0,
Location of study compared with province or territory of residence,        Other locations of study in Oceania,,130,,75,,55,,0,,0,,0,
Labour force status,Total - Population aged 15 years and over by labour force status - 25% sample data,184,6918730,,3414515,,3504210,,,...,,...,,...
Labour force status,  In the labour force,,4435465,,2302595,,2132870,,,...,,...,,...
Labour force status,    Employed,,4100450,,2126350,,1974095,,,...,,...,,...
Labour force status,    Unemployed,,335015,,176245,,158775,,,...,,...,,...
Labour force status,  Not in the labour force,,2483265,,1111920,,1371340,,,...,,...,,...
Labour force status,Participation rate,,64.1,,67.4,,60.9,,64.1,,67.4,,60.9,
Labour force status,Employment rate,,59.3,,62.3,,56.3,,59.3,,62.3,,56.3,
Labour force status,Unemployment rate,,7.6,,7.7,,7.4,,7.6,,7.7,,7.4,
Work activity during the reference year,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,185,6918725,,3414515,,3504215,,100,,100,,100,
Work activity during the reference year,  Did not work,186,2442685,,1085560,,1357125,,35.3,,31.8,,38.7,
Work activity during the reference year,  Worked,,4476045,,2328960,,2147085,,64.7,,68.2,,61.3,
Work activity during the reference year,    Worked full year full time,187,2360025,,1281245,,1078775,,34.1,,37.5,,30.8,
Work activity during the reference year,    Worked part year and/or part time,188,2116020,,1047710,,1068310,,30.6,,30.7,,30.5,
Work activity during the reference year,    Average weeks worked in reference year,,41.3,,41.7,,40.8,,41.3,,41.7,,40.8,
Class of worker including job permanency,Total - Labour force aged 15 years and over by class of worker including job permanency - 25% sample data,189,4435460,,2302590,,2132870,,100,,100,,100,
Class of worker including job permanency,  Class of worker - not applicable,190,90550,,43585,,46970,,2,,1.9,,2.2,
Class of worker including job permanency,  All classes of workers,191,4344910,,2259010,,2085905,,98,,98.1,,97.8,
Class of worker including job permanency,    Employee,,3814195,,1934455,,1879740,,86,,84,,88.1,
Class of worker including job permanency,      Permanent position,,3190685,,1637795,,1552885,,71.9,,71.1,,72.8,
Class of worker including job permanency,      Temporary position,,623510,,296655,,326850,,14.1,,12.9,,15.3,
Class of worker including job permanency,        Fixed term (1 year or more),,217905,,94210,,123700,,4.9,,4.1,,5.8,
Class of worker including job permanency,"        Casual, seasonal or short-term position (less than 1 year)",,405605,,202450,,203155,,9.1,,8.8,,9.5,
Class of worker including job permanency,    Self-employed,192,530720,,324555,,206165,,12,,14.1,,9.7,
Occupation - Broad category - National Occupational Classification (NOC) 2021,Total - Labour force aged 15 years and over by occupation - Broad category - National Occupational Classification (NOC) 2021 - 25% sample data,193,4435460,,2302590,,2132870,,100,,100,,100,
Occupation - Broad category - National Occupational Classification (NOC) 2021,  Occupation - not applicable,190,90550,,43585,,46970,,2,,1.9,,2.2,
Occupation - Broad category - National Occupational Classification (NOC) 2021,  All occupations,191,4344910,,2259010,,2085905,,98,,98.1,,97.8,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    0 Legislative and senior management occupations,,79745,,57370,,22370,,1.8,,2.5,,1,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    1 Business, finance and administration occupations",,778905,,256150,,522760,,17.6,,11.1,,24.5,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    2 Natural and applied sciences and related occupations,,360495,,272510,,87985,,8.1,,11.8,,4.1,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    3 Health occupations,,359665,,70075,,289590,,8.1,,3,,13.6,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    4 Occupations in education, law and social, community and government services",,558725,,166020,,392700,,12.6,,7.2,,18.4,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    5 Occupations in art, culture, recreation and sport",,146560,,72400,,74165,,3.3,,3.1,,3.5,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    6 Sales and service occupations,,1064155,,499825,,564335,,24,,21.7,,26.5,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    7 Trades, transport and equipment operators and related occupations",,702290,,645355,,56935,,15.8,,28,,2.7,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    8 Natural resources, agriculture and related production occupations",,86625,,68885,,17735,,2,,3,,0.8,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    9 Occupations in manufacturing and utilities,,207740,,150405,,57335,,4.7,,6.5,,2.7,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,Total - Labour force aged 15 years and over by industry - Sectors - North American Industry Classification System (NAICS) 2017 - 25% sample data,194,4435460,,2302590,,2132870,,100,,100,,100,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,  Industry - not applicable,190,90550,,43585,,46970,,2,,1.9,,2.2,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,  All industries,191,4344910,,2259010,,2085905,,98,,98.1,,97.8,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    11 Agriculture, forestry, fishing and hunting",,79050,,55055,,23990,,1.8,,2.4,,1.1,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    21 Mining, quarrying, and oil and gas extraction",,24890,,21200,,3695,,0.6,,0.9,,0.2,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    22 Utilities,,31005,,22680,,8330,,0.7,,1,,0.4,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    23 Construction,,296035,,254795,,41240,,6.7,,11.1,,1.9,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    31-33 Manufacturing,,449115,,320715,,128405,,10.1,,13.9,,6,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    41 Wholesale trade,,147340,,96670,,50670,,3.3,,4.2,,2.4,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    44-45 Retail trade,,514090,,248905,,265185,,11.6,,10.8,,12.4,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    48-49 Transportation and warehousing,,209445,,161115,,48330,,4.7,,7,,2.3,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    51 Information and cultural industries,,94130,,57495,,36630,,2.1,,2.5,,1.7,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    52 Finance and insurance,,169985,,74020,,95960,,3.8,,3.2,,4.5,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    53 Real estate and rental and leasing,,63030,,35450,,27575,,1.4,,1.5,,1.3,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    54 Professional, scientific and technical services",,345345,,193365,,151985,,7.8,,8.4,,7.1,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    55 Management of companies and enterprises,,5605,,2675,,2935,,0.1,,0.1,,0.1,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    56 Administrative and support, waste management and remediation services",,171345,,104695,,66645,,3.9,,4.5,,3.1,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    61 Educational services,,340885,,104300,,236590,,7.7,,4.5,,11.1,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    62 Health care and social assistance,,617200,,122675,,494525,,13.9,,5.3,,23.2,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    71 Arts, entertainment and recreation",,72700,,38810,,33890,,1.6,,1.7,,1.6,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    72 Accommodation and food services,,232480,,109950,,122530,,5.2,,4.8,,5.7,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    81 Other services (except public administration),,190470,,89730,,100735,,4.3,,3.9,,4.7,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    91 Public administration,,290765,,144705,,146055,,6.6,,6.3,,6.8,
All languages used at work,"Total - All languages used at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",195,4747110,,2464325,,2282785,,100,,100,,100,
All languages used at work,  English,,350525,,195385,,155145,,7.4,,7.9,,6.8,
All languages used at work,  French,,3032290,,1536735,,1495555,,63.9,,62.4,,65.5,
All languages used at work,  Non-official language,,18820,,10150,,8670,,0.4,,0.4,,0.4,
All languages used at work,    Indigenous,39,4175,,2195,,1975,,0.1,,0.1,,0.1,
All languages used at work,    Non-Indigenous,,14650,,7955,,6690,,0.3,,0.3,,0.3,
All languages used at work,  English and French,,1245535,,671300,,574230,,26.2,,27.2,,25.2,
All languages used at work,  English and non-official language(s),,25875,,13895,,11980,,0.5,,0.6,,0.5,
All languages used at work,  French and non-official language(s),,20370,,9725,,10645,,0.4,,0.4,,0.5,
All languages used at work,"  English, French and non-official language(s)",,52970,,26700,,26265,,1.1,,1.1,,1.2,
All languages used at work,  Multiple non-official languages,,725,,435,,290,,0,,0,,0,
Language used most often at work,"Total - Language used most often at work for the population aged 15 years and over who worked since January 1, 2020, in private households, 2021 Census - 25% sample data",196,4747110,,2464325,,2282785,,100,,100,,100,
Language used most often at work,  Single responses,,4477745,,2321955,,2155790,,94.3,,94.2,,94.4,
Language used most often at work,    Official languages,,4441500,,2302830,,2138665,,93.6,,93.4,,93.7,
Language used most often at work,      English,,668485,,365785,,302695,,14.1,,14.8,,13.3,
Language used most often at work,      French,,3773015,,1937050,,1835965,,79.5,,78.6,,80.4,
Language used most often at work,    Non-official languages,,36245,,19120,,17125,,0.8,,0.8,,0.8,
Language used most often at work,      Indigenous languages,39,10220,,5140,,5080,,0.2,,0.2,,0.2,
Language used most often at work,        Algonquian languages,,6520,,3320,,3195,,0.1,,0.1,,0.1,
Language used most often at work,          Blackfoot,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Cree-Innu languages,,6480,,3310,,3170,,0.1,,0.1,,0.1,
Language used most often at work,            Atikamekw,,1015,,585,,430,,0,,0,,0,
Language used most often at work,            Cree languages,,3730,,1925,,1810,,0.1,,0.1,,0.1,
Language used most often at work,              Ililimowin (Moose Cree),,0,,0,,0,,0,,0,,0,
Language used most often at work,              Inu Ayimun (Southern East Cree),,110,,65,,40,,0,,0,,0,
Language used most often at work,              Iyiyiw-Ayimiwin (Northern East Cree),,760,,375,,385,,0,,0,,0,
Language used most often at work,              Nehinawewin (Swampy Cree),,10,,10,,10,,0,,0,,0,
Language used most often at work,              Nehiyawewin (Plains Cree),,20,,15,,10,,0,,0,,0,
Language used most often at work,              Nihithawiwin (Woods Cree),,0,,0,,0,,0,,0,,0,
Language used most often at work,"              Cree, n.o.s.",,2830,,1465,,1370,,0.1,,0.1,,0.1,
Language used most often at work,            Innu (Montagnais),,1570,,720,,855,,0,,0,,0,
Language used most often at work,            Naskapi,,155,,80,,80,,0,,0,,0,
Language used most often at work,          Eastern Algonquian languages,,20,,10,,10,,0,,0,,0,
Language used most often at work,            Mi'kmaq,,20,,10,,10,,0,,0,,0,
Language used most often at work,            Wolastoqewi (Malecite),,0,,0,,0,,0,,0,,0,
Language used most often at work,          Ojibway-Potawatomi languages,,20,,0,,20,,0,,0,,0,
Language used most often at work,            Anicinabemowin (Algonquin),,20,,0,,20,,0,,0,,0,
Language used most often at work,            Oji-Cree,,0,,0,,0,,0,,0,,0,
Language used most often at work,            Ojibway languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,              Anishinaabemowin (Chippewa),,0,,0,,0,,0,,0,,0,
Language used most often at work,              Daawaamwin (Odawa),,0,,0,,0,,0,,0,,0,
Language used most often at work,              Saulteau (Western Ojibway),,0,,0,,0,,0,,0,,0,
Language used most often at work,"              Ojibway, n.o.s.",,0,,0,,0,,0,,0,,0,
Language used most often at work,"          Algonquian languages, n.i.e.",,0,,0,,0,,0,,0,,0,
Language used most often at work,        Athabaskan languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Northern Athabaskan languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,            Dakelh (Carrier),,0,,0,,0,,0,,0,,0,
Language used most often at work,            Dane-zaa (Beaver),,0,,0,,0,,0,,0,,0,
Language used most often at work,"            Dene, n.o.s.",,0,,0,,0,,0,,0,,0,
Language used most often at work,            Gwich'in,,0,,0,,0,,0,,0,,0,
Language used most often at work,            Slavey-Hare languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,              Deh Gah Ghotie Zhatie (South Slavey),,0,,0,,0,,0,,0,,0,
Language used most often at work,              Satuotine Yati (North Slavey),,0,,0,,0,,0,,0,,0,
Language used most often at work,"              Slavey, n.o.s.",,0,,0,,0,,0,,0,,0,
Language used most often at work,            Tahltan languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,            Tlicho (Dogrib),,0,,0,,0,,0,,0,,0,
Language used most often at work,            Tse'khene (Sekani),,0,,0,,0,,0,,0,,0,
Language used most often at work,            Tsilhqot'in (Chilcotin),,0,,0,,0,,0,,0,,0,
Language used most often at work,            Tsuu T'ina (Sarsi),,0,,0,,0,,0,,0,,0,
Language used most often at work,            Tutchone languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,              Northern Tutchone,,0,,0,,0,,0,,0,,0,
Language used most often at work,              Southern Tutchone,,0,,0,,0,,0,,0,,0,
Language used most often at work,"              Tutchone, n.o.s.",,0,,0,,0,,0,,0,,0,
Language used most often at work,            Wetsuwet'en-Babine,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Tlingit,,0,,0,,0,,0,,0,,0,
Language used most often at work,"          Athabaskan languages, n.i.e.",,0,,0,,0,,0,,0,,0,
Language used most often at work,        Haida,,0,,0,,0,,0,,0,,0,
Language used most often at work,        Inuktut (Inuit) languages,,3690,,1815,,1875,,0.1,,0.1,,0.1,
Language used most often at work,          Inuinnaqtun (Inuvialuktun),,0,,0,,0,,0,,0,,0,
Language used most often at work,            Inuinnaqtun,,0,,0,,0,,0,,0,,0,
Language used most often at work,            Inuvialuktun,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Inuktitut,,3690,,1815,,1875,,0.1,,0.1,,0.1,
Language used most often at work,"          Inuktut (Inuit) languages, n.i.e.",,0,,0,,0,,0,,0,,0,
Language used most often at work,        Iroquoian languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Mohawk,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Oneida,,0,,0,,0,,0,,0,,0,
Language used most often at work,"          Iroquoian languages, n.i.e.",,0,,0,,0,,0,,0,,0,
Language used most often at work,        Ktunaxa (Kutenai),,0,,0,,0,,0,,0,,0,
Language used most often at work,        Michif,,0,,0,,0,,0,,0,,0,
Language used most often at work,        Salish languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Halkomelem,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Lillooet,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Ntlakapamux (Thompson),,0,,0,,0,,0,,0,,0,
Language used most often at work,          Secwepemctsin (Shuswap),,0,,0,,0,,0,,0,,0,
Language used most often at work,          Squamish,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Straits,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Syilx (Okanagan),,0,,0,,0,,0,,0,,0,
Language used most often at work,"          Salish languages, n.i.e.",,0,,0,,0,,0,,0,,0,
Language used most often at work,        Siouan languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Assiniboine,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Dakota,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Stoney,,0,,0,,0,,0,,0,,0,
Language used most often at work,"          Siouan languages, n.i.e.",,0,,0,,0,,0,,0,,0,
Language used most often at work,        Tsimshian languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Gitxsan (Gitksan),,0,,0,,0,,0,,0,,0,
Language used most often at work,          Nisga'a,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Tsimshian,,0,,0,,0,,0,,0,,0,
Language used most often at work,        Wakashan languages,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Haisla,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Heiltsuk,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Kwak'wala (Kwakiutl),,0,,0,,0,,0,,0,,0,
Language used most often at work,          Nuu-chah-nulth (Nootka),,0,,0,,0,,0,,0,,0,
Language used most often at work,"          Wakashan languages, n.i.e.",,0,,0,,0,,0,,0,,0,
Language used most often at work,"        Indigenous languages, n.i.e.",,0,,0,,0,,0,,0,,0,
Language used most often at work,"        Indigenous languages, n.o.s.",,0,,0,,0,,0,,0,,0,
Language used most often at work,      Non-Indigenous languages,,26030,,13980,,12050,,0.5,,0.6,,0.5,
Language used most often at work,        Afro-Asiatic languages,,2465,,1385,,1075,,0.1,,0.1,,0,
Language used most often at work,          Berber languages,,35,,25,,10,,0,,0,,0,
Language used most often at work,            Kabyle,,30,,20,,10,,0,,0,,0,
Language used most often at work,            Tamazight,,0,,0,,0,,0,,0,,0,
